162;human.pedestrian.adult; (-15.366249299095545, 2.112746337242756, 44.0864663759192) ;(0.631, 0.741, 1.617); (0.7092321350064535, 0.6948638898843778, 0.06957347543393227, -0.09650639732672461);20;2
162;vehicle.car; (-2.7301320861666443, 0.7870419665911239, 39.87629871859765) ;(2.276, 5.223, 2.129); (0.5016753249019329, 0.47149832754906357, -0.5151365072169127, 0.5105345967075453);17;4
162;vehicle.truck; (16.19033788414762, -1.0192281695408123, 62.22216404750692) ;(3.1, 7.754, 3.312); (0.024939264481824874, -0.00041802504970611665, -0.6983381123812893, 0.7153333063250316);15;4
162;vehicle.car; (-22.760861796017128, 2.4829901512628925, 59.216116092239574) ;(2.091, 4.889, 1.874); (0.7086743145637309, 0.6875072142334735, -0.12251581255549521, 0.10052075371992653);22;3
162;human.pedestrian.adult; (-16.50031361858025, 2.0914989491571947, 44.475649710314265) ;(0.565, 0.675, 1.766); (0.7131799380571137, 0.697478898787421, 0.03463350538843846, -0.060811857426389115);21;2
162;vehicle.car; (0.5512506385016315, 0.8251174416579937, 26.864783369782515) ;(2.021, 4.977, 1.697); (0.5207300672128533, 0.4907499343100764, -0.49683075178964126, 0.4910844155043949);18;4
163;human.pedestrian.adult; (-15.272790467247113, 2.094372167413107, 43.575759034324875) ;(0.631, 0.741, 1.617); (0.709153036586321, 0.6949361259959115, 0.06951271842250983, -0.09661124915716329);20;2
163;vehicle.car; (-2.7390828855271123, 0.7753370047099551, 39.388238888578236) ;(2.276, 5.223, 2.129); (0.501594406991015, 0.47137415112383935, -0.5153393511939219, 0.5105240578451123);17;4
163;vehicle.truck; (16.184202380024026, -1.04157338367452, 61.73429992630324) ;(3.1, 7.754, 3.312); (0.025051515849987105, -0.00048571585563450537, -0.6984038955481277, 0.7152651147070751);15;4
163;vehicle.car; (-22.416004726281038, 2.4692572722938158, 58.846766200344526) ;(2.091, 4.889, 1.874); (0.7086268005495509, 0.6875601483004739, -0.12259396276213158, 0.10039830828362811);22;4
163;human.pedestrian.adult; (-16.408049906717178, 2.0811395053788355, 43.97913851619985) ;(0.565, 0.675, 1.766); (0.7130889204208186, 0.6975381805708153, 0.034766706525770685, -0.06112245361877067);21;2
163;human.pedestrian.adult; (-14.958554607952456, 1.9826173648771512, 44.332425649745105) ;(0.518, 0.672, 1.835); (0.7129387831244131, 0.6974519255247043, 0.03645612182576402, -0.0628494572799842);23;2
163;vehicle.car; (0.5410869608888951, 0.814556765823361, 26.379547074453566) ;(2.021, 4.977, 1.697); (0.5208461725520637, 0.4908333270303626, -0.49684090241544904, 0.49086762706576353);18;4
164;human.pedestrian.adult; (-15.134192461698705, 2.0710693490972067, 43.063003720886826) ;(0.631, 0.741, 1.617); (0.7090735547983585, 0.6950293645269097, 0.06942671289381264, -0.09658575395833419);20;2
164;vehicle.car; (-2.756901980351737, 0.7657110291824066, 38.91360916984391) ;(2.276, 5.223, 2.129); (0.5013451286583269, 0.4711779205697253, -0.5156328666653335, 0.5106536751582683);17;4
164;vehicle.truck; (16.165617209304816, -1.060898894263652, 61.264834044154) ;(3.1, 7.754, 3.312); (0.025034114905706395, -0.0005806329741967486, -0.6984880449107695, 0.7151834779082697);15;4
164;vehicle.car; (-21.893883353519808, 2.4517000949673453, 58.550118489154265) ;(2.091, 4.889, 1.874); (0.7085433788045439, 0.6876264051211664, -0.1227021311879356, 0.10040116699680895);22;4
164;human.pedestrian.adult; (-16.27138954690045, 2.0698794311844466, 43.487984422868365) ;(0.565, 0.675, 1.766); (0.7129815321148989, 0.6976118136207776, 0.03498061627028731, -0.061412122949561054);21;2
164;human.pedestrian.adult; (-14.978048372193967, 1.9627142307161802, 43.85893182382513) ;(0.518, 0.672, 1.835); (0.7128581810050723, 0.6975409776072399, 0.03636578854714939, -0.0628277626230655);23;2
164;vehicle.car; (0.5246600573604113, 0.8068896839726915, 25.910092916840572) ;(2.021, 4.977, 1.697); (0.5209061921017394, 0.49095646177220603, -0.49683763812943565, 0.49068406639317946);18;4
165;human.pedestrian.adult; (-15.056548645615864, 2.0602861315894554, 42.81214471089778) ;(0.631, 0.741, 1.617); (0.7090410389595018, 0.6950550361222854, 0.06945762416022971, -0.09661749468028819);20;2
165;vehicle.car; (-2.758114169500651, 0.7621829369155655, 38.67974997212598) ;(2.276, 5.223, 2.129); (0.5012604639950523, 0.47112648654219236, -0.515718623351285, 0.5106976428793559);17;4
165;vehicle.truck; (16.167894754001157, -1.0677381128694694, 61.03040230714146) ;(3.1, 7.754, 3.312); (0.025068954641944474, -0.0005524502243515195, -0.6985166852636269, 0.7151543069297879);15;4
165;vehicle.car; (-21.621874172274044, 2.44392498823615, 58.40846418118258) ;(2.091, 4.889, 1.874); (0.7085207489194523, 0.6876595320192318, -0.12267939034746717, 0.10036176342454106);22;4
165;human.pedestrian.adult; (-16.19464246224356, 2.065077762784269, 43.24812085219114) ;(0.565, 0.675, 1.766); (0.712937200115854, 0.6976313257534685, 0.03516245327608586, -0.061601005657633434);21;2
165;human.pedestrian.adult; (-14.979311897442676, 1.953666536363844, 43.627674958373014) ;(0.518, 0.672, 1.835); (0.7128272080594724, 0.6975680871782959, 0.03639544673923517, -0.06286101062823263);23;2
165;vehicle.car; (0.5219352096349782, 0.8040729865247978, 25.678263496149825) ;(2.021, 4.977, 1.697); (0.5209753147344589, 0.4910623421254596, -0.4967732288873798, 0.49056993043234576);18;4
166;human.pedestrian.adult; (-14.884671995231322, 2.0295986110009387, 42.30714607254272) ;(0.631, 0.741, 1.617); (0.7089993657728337, 0.6950613923552131, 0.06987170551063898, -0.09657900889938231);20;2
166;vehicle.car; (-2.7446035131997824, 0.7537766224574508, 38.20440455177487) ;(2.276, 5.223, 2.129); (0.5010233201830502, 0.4712791802932373, -0.5156436061815054, 0.5108651859923715);17;4
166;vehicle.truck; (16.19768122151184, -1.070238691923978, 60.54705713346611) ;(3.1, 7.754, 3.312); (0.025034839239299944, -0.00014109080449925537, -0.6985645098823141, 0.7151089864143296);15;4
166;vehicle.car; (-21.05571548418827, 2.4154239808107545, 58.12401182385672) ;(2.091, 4.889, 1.874); (0.7084701614917803, 0.6877785459875382, -0.12228272998670292, 0.1003874290042252);22;4
166;human.pedestrian.adult; (-16.024397267638356, 2.0456190908999057, 42.765530288358796) ;(0.565, 0.675, 1.766); (0.7128667469202481, 0.6976424630162279, 0.035880191894469116, -0.06187573645307515);21;2
166;human.pedestrian.adult; (-14.964862503106712, 1.9264059956492279, 43.161953575475685) ;(0.518, 0.672, 1.835); (0.7127837554754424, 0.6975940865328364, 0.03680875993769034, -0.06282454581286062);23;2
166;vehicle.car; (0.5276725062216444, 0.7990192220930431, 25.20578831063458) ;(2.021, 4.977, 1.697); (0.5210489206185639, 0.49151962474471056, -0.4963878049111922, 0.49042392676999036);18;4
167;human.pedestrian.adult; (-14.703460032426513, 1.9867284743282894, 41.78467244870038) ;(0.631, 0.741, 1.617); (0.7089450685258237, 0.6950735891319686, 0.07053730917661089, -0.09640582720065083);20;2
167;vehicle.car; (-2.721765219408257, 0.7398006596912793, 37.709605329008006) ;(2.276, 5.223, 2.129); (0.5006705377648402, 0.4716372295940726, -0.5154232532157446, 0.511102931237527);17;4
167;vehicle.truck; (16.24156248867963, -1.0701911370079664, 60.04085485465387) ;(3.1, 7.754, 3.312); (0.024867971328605687, 0.0005199391655810182, -0.6986433539066536, 0.7150376057993917);15;4
167;vehicle.car; (-20.477473464180385, 2.3705583838031177, 57.82268409370632) ;(2.091, 4.889, 1.874); (0.7083707036774589, 0.6879717563387671, -0.12164566895218859, 0.10053924545583309);22;4
167;human.pedestrian.adult; (-15.844740086856486, 2.0133107023292425, 42.265666734239176) ;(0.565, 0.675, 1.766); (0.712777068058622, 0.6976711011729443, 0.036848892558728696, -0.06201648938049603);21;2
167;human.pedestrian.adult; (-14.94083383606179, 1.886543868021117, 42.67895902276866) ;(0.518, 0.672, 1.835); (0.7127213010419291, 0.6976378558742984, 0.03747303491559212, -0.06265413590838642);23;2
167;vehicle.car; (0.5405030771227682, 0.7913559559551886, 24.71331408919165) ;(2.021, 4.977, 1.697); (0.5210098527830507, 0.49217590334231637, -0.495848451105626, 0.49035285969219206);18;4
168;human.pedestrian.adult; (-14.558445313195467, 1.9718600902637657, 41.50292252984467) ;(0.631, 0.741, 1.617); (0.7089436947551042, 0.695050597423508, 0.07078940710821274, -0.0963969114104487);20;2
168;vehicle.car; (-2.7111329609252692, 0.7410965948809098, 37.454791325674364) ;(2.276, 5.223, 2.129); (0.5005082404063251, 0.47167014124335305, -0.5153966928463773, 0.5112582792951684);17;4
168;vehicle.truck; (16.263316430365354, -1.064461764909767, 59.781469343390086) ;(3.1, 7.754, 3.312); (0.024859238112362902, 0.0007730720824719595, -0.6986457439196656, 0.7150353453801882);15;4
168;vehicle.car; (-19.998540967317844, 2.3610656236111858, 57.72706208566734) ;(2.091, 4.889, 1.874); (0.7083669510792543, 0.6880183697549302, -0.12139685340763906, 0.10054744890435385);22;4
168;human.pedestrian.adult; (-15.701147021154076, 2.0082118632526, 42.002849879796145) ;(0.565, 0.675, 1.766); (0.7127522090195262, 0.6976465110340595, 0.03736065817824258, -0.0622721077231026);21;2
168;human.pedestrian.adult; (-14.92970648581039, 1.8743360839143939, 42.43087415029392) ;(0.518, 0.672, 1.835); (0.7127195057189907, 0.6976268534081191, 0.03772593990074241, -0.06264529535543634);23;2
168;vehicle.car; (0.5459410735895995, 0.7935285380696429, 24.461295505648767) ;(2.021, 4.977, 1.697); (0.5211123108896282, 0.4924688224436292, -0.4955612293738211, 0.49024023325484395);18;4
169;human.pedestrian.adult; (-14.442097239885538, 1.9506349982738311, 41.01680600600396) ;(0.631, 0.741, 1.617); (0.7088599710842333, 0.6950953715839845, 0.07096952143832141, -0.09655719975122812);20;2
169;vehicle.car; (-2.698765538591203, 0.7322592355736176, 37.00012163823102) ;(2.276, 5.223, 2.129); (0.5006621924248579, 0.4719173238608743, -0.5152555560211382, 0.5110216438720311);17;4
169;vehicle.truck; (16.288522252443524, -1.0816963589580313, 59.30538948390735) ;(3.1, 7.754, 3.312); (0.025027110424713284, 0.0009477921492115904, -0.6987083442042921, 0.7149681078014094);15;4
169;vehicle.car; (-19.62333740826542, 2.342657419870406, 57.38416762417531) ;(2.091, 4.889, 1.874); (0.7083301017142172, 0.6881105554460989, -0.1212357705230716, 0.10037040617066995);22;3
169;human.pedestrian.adult; (-15.585759347305856, 1.9946818877070047, 41.53146003255046) ;(0.565, 0.675, 1.766); (0.7126585348251088, 0.6976892002029319, 0.037736302029410085, -0.06263836021375191);21;2
169;human.pedestrian.adult; (-14.812876857903236, 1.8534017024789016, 41.95930875394935) ;(0.518, 0.672, 1.835); (0.7126434828770836, 0.6976801244729824, 0.037903726545362226, -0.06280937622806398);23;2
169;vehicle.car; (-23.203236535306413, 2.327909464319842, 50.053668299489715) ;(2.057, 5.102, 1.785); (0.7015711324177569, 0.6894078811358537, 0.11362667819853883, -0.1400132050465408);24;4
169;vehicle.car; (0.5517135222848082, 0.7840848400282533, 23.99445376803203) ;(2.021, 4.977, 1.697); (0.5212684078112862, 0.4927221314950907, -0.4953979710350015, 0.4899846920539713);18;4
170;human.pedestrian.adult; (-14.28712150914602, 1.9240820275749801, 40.5238528623778) ;(0.631, 0.741, 1.617); (0.7087782648912959, 0.6951705120635306, 0.07108449460708977, -0.09653147155963038);20;2
170;vehicle.car; (-2.701088069009699, 0.7265034353613773, 36.56296428127692) ;(2.276, 5.223, 2.129); (0.500708652360464, 0.4721712690703405, -0.5151401157750393, 0.510857905131311);17;4
170;vehicle.truck; (16.292497412879523, -1.0960561444257861, 58.8470708154292) ;(3.1, 7.754, 3.312); (0.025009700596856144, 0.0010546556417329045, -0.6987946292850955, 0.7148842344462767);15;4
170;vehicle.car; (-19.080050370754712, 2.3203423977242204, 57.10816265351632) ;(2.091, 4.889, 1.874); (0.7082444763134474, 0.6882141963689181, -0.12114564017124552, 0.10037288256931737);22;3
170;human.pedestrian.adult; (-15.43257483915555, 1.9797927354103928, 41.06046786388782) ;(0.565, 0.675, 1.766); (0.7125482972009605, 0.6977531534956336, 0.03815210352150106, -0.06292756105074593);21;2
170;human.pedestrian.adult; (-14.657711352743984, 1.8272702583293237, 41.48852372634853) ;(0.518, 0.672, 1.835); (0.712560647802146, 0.6977606363633047, 0.03801500438107003, -0.06278755440029188);23;2
170;vehicle.car; (-23.20523897858907, 2.3008554040796794, 49.6013717823234) ;(2.057, 5.102, 1.785); (0.7014911650926879, 0.6894758010623148, 0.11374605912160707, -0.13998249562244103);24;4
170;vehicle.car; (0.5472417428106824, 0.7773105731483093, 23.540568438670018) ;(2.021, 4.977, 1.697); (0.5213265611477996, 0.49298978764390844, -0.4952535870592264, 0.48979952064655297);18;4
171;human.pedestrian.adult; (-14.20675755076941, 1.9239337457422818, 40.278440704488474) ;(0.631, 0.741, 1.617); (0.708866907547121, 0.6950766347592754, 0.071176767768027, -0.09648858443567021);20;2
171;vehicle.car; (-2.7021471482275934, 0.7372010842906785, 36.346778812815394) ;(2.276, 5.223, 2.129); (0.5007872565231318, 0.4722497606682023, -0.5149541960281597, 0.5108957459657036);17;4
171;vehicle.truck; (16.295213789987468, -1.079299319776237, 58.6203379444513) ;(3.1, 7.754, 3.312); (0.024958145394187392, 0.0011558728547745867, -0.6987104725250125, 0.7149681325208141);15;4
171;vehicle.car; (-18.798237345837038, 2.3278059825570296, 56.97507859672732) ;(2.091, 4.889, 1.874); (0.7083180675361791, 0.6881490338345302, -0.12103126740964693, 0.10043831312617113);22;3
171;human.pedestrian.adult; (-15.353140202900862, 1.9857322608184116, 40.826433214966144) ;(0.565, 0.675, 1.766); (0.7126205701124564, 0.6976550708229238, 0.03840654388569631, -0.06304175278666918);21;2
171;human.pedestrian.adult; (-14.577222309577358, 1.8276388046034249, 41.25464153053182) ;(0.518, 0.672, 1.835); (0.7126471553766928, 0.6976712436584515, 0.03811162854369299, -0.06274050904579909);23;2
171;vehicle.car; (-23.206177693750927, 2.302509644780456, 49.37702346645431) ;(2.057, 5.102, 1.785); (0.7015822798502648, 0.6893764212601146, 0.11383237794573159, -0.1399451469037879);24;4
171;vehicle.car; (0.5449016516641273, 0.7832204630451431, 23.315654712655203) ;(2.021, 4.977, 1.697); (0.5214162320528913, 0.4930702313508584, -0.4950549539331909, 0.48982389947161964);18;4
172;human.pedestrian.adult; (-14.053574317504903, 1.913056765911548, 39.84737742531027) ;(0.631, 0.741, 1.617); (0.7089150577569108, 0.6950184820457193, 0.07131284260137155, -0.09645324764097879);20;2
172;vehicle.car; (-2.7033637200618434, 0.7462483194564756, 35.97067898551064) ;(2.276, 5.223, 2.129); (0.5009014266082148, 0.47243877540752305, -0.5147211044793715, 0.5108439575025151);17;4
172;vehicle.truck; (16.300919191197533, -1.068974210222075, 58.22362113035197) ;(3.1, 7.754, 3.312); (0.024918160771050635, 0.0012970907814564003, -0.6986662504089692, 0.7150124987430388);15;4
172;vehicle.car; (-18.2633835787755, 2.3269530650682864, 56.756802300013746) ;(2.091, 4.889, 1.874); (0.7083547590022254, 0.6881301848700458, -0.12088449270167057, 0.10048543921322745);22;3
172;human.pedestrian.adult; (-15.201706272334057, 1.9863971136193472, 40.41693682605905) ;(0.565, 0.675, 1.766); (0.7126399453192307, 0.6975868036306494, 0.03884408970999054, -0.06330952874868095);21;2
172;human.pedestrian.adult; (-14.423810123092645, 1.8174928216724164, 40.84538406212368) ;(0.518, 0.672, 1.835); (0.7126935744270021, 0.697619613909823, 0.03825030971552329, -0.0627029270882895);23;2
172;vehicle.car; (-23.206875658627375, 2.2934868133172253, 48.9860338189347) ;(2.057, 5.102, 1.785); (0.701632514149787, 0.689310001749452, 0.11396461465382363, -0.13991284137928545);24;4
172;vehicle.car; (0.5412275706649117, 0.786874582439969, 22.92303274318058) ;(2.021, 4.977, 1.697); (0.5215463014332716, 0.49326779701304607, -0.4947960108316561, 0.489748142983974);18;4
173;human.pedestrian.adult; (-13.920389531291356, 1.8825985853020668, 39.40392799271039) ;(0.631, 0.741, 1.617); (0.7089345629009515, 0.6950411455531434, 0.07153058128753448, -0.09598420418630749);20;2
173;vehicle.car; (-2.724735248320165, 0.7448232479680609, 35.58860617987011) ;(2.276, 5.223, 2.129); (0.5006528770238302, 0.47274362430197175, -0.5145019764325446, 0.5110262993786165);17;4
173;vehicle.truck; (16.276726436658176, -1.060880491329306, 57.82964868539488) ;(3.1, 7.754, 3.312); (0.02444952408059109, 0.001511461757778998, -0.6987106221852601, 0.7149848968342439);15;4
173;vehicle.car; (-17.75022005498616, 2.3002426824124345, 56.52817804526319) ;(2.091, 4.889, 1.874); (0.7082456413005984, 0.6882113558112966, -0.12068118247488091, 0.1009420304310642);22;3
173;human.pedestrian.adult; (-15.07065926087515, 1.9667494672010997, 39.994898232765365) ;(0.565, 0.675, 1.766); (0.7126100746636023, 0.6976024755031209, 0.039365012931232124, -0.06315111572076215);21;2
173;human.pedestrian.adult; (-14.290830047417954, 1.7872840112795552, 40.42393974952572) ;(0.518, 0.672, 1.835); (0.7126907990796563, 0.6976525847007038, 0.038466727591331684, -0.062233486452573816);23;2
173;vehicle.car; (-23.235303653042, 2.256114625643496, 48.57887354850694) ;(2.057, 5.102, 1.785); (0.7016808577581747, 0.6893192177440022, 0.11418333556152371, -0.13944588837464567);24;4
173;vehicle.car; (0.5238721897678297, 0.785305369361201, 22.52576648909193) ;(2.021, 4.977, 1.697); (0.5213239603427032, 0.49358199808928466, -0.4945458818283171, 0.4899209224981532);18;4
174;human.pedestrian.adult; (-13.805703055077647, 1.8652828256084397, 39.17042128437657) ;(0.631, 0.741, 1.617); (0.708942029324364, 0.6950681236319329, 0.07159264736667098, -0.09568696573341412);20;2
174;vehicle.car; (-2.7415182936736673, 0.7483460880704818, 35.407502352236726) ;(2.276, 5.223, 2.129); (0.5005174252529766, 0.47290853906435026, -0.5143954872723966, 0.5111135914568757);17;4
174;vehicle.truck; (16.25622906143801, -1.054969795066828, 57.6391175040192) ;(3.1, 7.754, 3.312); (0.024153033911433697, 0.0015705115170819295, -0.6987436848657447, 0.7149625355965781);15;4
174;vehicle.car; (-17.313618211981975, 2.2880091023371976, 56.47708646710097) ;(2.091, 4.889, 1.874); (0.7081717833102161, 0.6882542339997398, -0.12062882336993858, 0.10123004335197872);22;3
174;human.pedestrian.adult; (-14.95780749603192, 1.9589753371145397, 39.779523960796084) ;(0.565, 0.675, 1.766); (0.7125804778486906, 0.6976176378233232, 0.039684191361184507, -0.06311781794982241);21;2
174;human.pedestrian.adult; (-14.17639558729908, 1.7703080035808292, 40.20909824558061) ;(0.518, 0.672, 1.835); (0.7126841516028929, 0.69768247773882, 0.038527443496881475, -0.061936228557120054);23;2
174;vehicle.car; (-23.257996796454226, 2.235804228587399, 48.37575158353839) ;(2.057, 5.102, 1.785); (0.7017066087449054, 0.6893423237122148, 0.11424694475227076, -0.1391496733648312);24;4
174;vehicle.car; (0.5109673998836066, 0.7874949313852354, 22.331878077225195) ;(2.021, 4.977, 1.697); (0.5212079112730456, 0.49375820056396774, -0.4944168717004074, 0.48999705058316856);18;4
175;human.pedestrian.adult; (-13.712492729607783, 1.8394682968197316, 38.7470990081932) ;(0.631, 0.741, 1.617); (0.7089398938570424, 0.6950769804511283, 0.07187809975178028, -0.09542408983574685);20;2
175;vehicle.car; (-2.749877548740712, 0.7426319095428944, 35.02126535753887) ;(2.276, 5.223, 2.129); (0.5003809284536584, 0.47321861312603464, -0.5141620504938667, 0.511195125625108);17;4
175;vehicle.truck; (16.252103628691692, -1.0526165289770373, 57.239931267606956) ;(3.1, 7.754, 3.312); (0.02389169561104093, 0.0018536390001088754, -0.6987811059261995, 0.7149340647247441);15;4
175;vehicle.car; (-16.906215381621056, 2.2628411349364996, 56.21526980191856) ;(2.091, 4.889, 1.874); (0.7080980560983724, 0.6883405833563265, -0.12035660049061381, 0.10148237764617762);22;3
175;human.pedestrian.adult; (-14.862914021909445, 1.926158163772299, 39.36732516013864) ;(0.565, 0.675, 1.766); (0.7125259618179574, 0.697613854866064, 0.04041508970539731, -0.06331100819296653);21;2
175;human.pedestrian.adult; (-14.083043610878335, 1.7445641690503104, 39.800201932243446) ;(0.518, 0.672, 1.835); (0.712669543732559, 0.6977048707586169, 0.0388121539815412, -0.06167375016197202);23;2
175;vehicle.car; (-23.096705477908515, 2.205591949678183, 47.92274609658824) ;(2.057, 5.102, 1.785); (0.7014562297350064, 0.6891153307077688, 0.11583838293289328, -0.14021657458719056);24;4
175;vehicle.car; (0.5016608801720507, 0.7828415433756595, 21.934793411761124) ;(2.021, 4.977, 1.697); (0.5210869354342866, 0.49407050083206455, -0.49415868927353485, 0.49007135780692046);18;4
176;human.pedestrian.adult; (-13.568161748931159, 1.8097374746615251, 38.30430344263751) ;(0.631, 0.741, 1.617); (0.708878677701215, 0.6951527588334632, 0.07205457665530118, -0.09519348806419337);20;2
176;vehicle.car; (-2.76172491968303, 0.7369876856966996, 34.636783340785854) ;(2.276, 5.223, 2.129); (0.5002754305274998, 0.47352196550676107, -0.5140098912602399, 0.5111704935535458);17;4
176;vehicle.truck; (16.24264546841101, -1.0599052428839673, 56.83794762573412) ;(3.1, 7.754, 3.312); (0.02366839016878164, 0.002021632624935432, -0.6988741897740103, 0.7148500452375093);15;4
176;vehicle.car; (-16.281547815900673, 2.2350171369748364, 56.02009098542656) ;(2.091, 4.889, 1.874); (0.7079762860250247, 0.6884616068988856, -0.12020747047065766, 0.10168755231326576);22;3
176;human.pedestrian.adult; (-14.716014948566965, 1.886338024434561, 38.9414594845757) ;(0.565, 0.675, 1.766); (0.712392104528019, 0.6976573330214978, 0.04127306400160419, -0.06378298578297159);21;2
176;human.pedestrian.adult; (-13.938697632681377, 1.7150682356296791, 39.3794983957746) ;(0.518, 0.672, 1.835); (0.712597453308472, 0.6977889385005409, 0.03898483598834396, -0.061446313213494475);23;2
176;vehicle.car; (-22.848839071772627, 2.174307326060437, 47.43315229566335) ;(2.057, 5.102, 1.785); (0.7009995149169118, 0.6888392776629981, 0.11802402162046705, -0.1420227445006788);24;4
176;vehicle.car; (0.49014355644665103, 0.7780133242812018, 21.534094859308443) ;(2.021, 4.977, 1.697); (0.5209989882316713, 0.49438593087543975, -0.49397547660098934, 0.490031462388718);18;4
177;human.pedestrian.adult; (-13.483724804449885, 1.8022023695482734, 38.09507776973817) ;(0.631, 0.741, 1.617); (0.7088944345763102, 0.695119259853336, 0.07222448749968463, -0.09519200918718079);20;2
177;vehicle.car; (-2.756441904841998, 0.7405059509510318, 34.453872538981386) ;(2.276, 5.223, 2.129); (0.50034163350576, 0.47369636862886727, -0.5138277068838015, 0.5111272715940194);17;4
177;vehicle.truck; (16.255307977862813, -1.0540539577830916, 56.64124450457678) ;(3.1, 7.754, 3.312); (0.02366533953986133, 0.002194045333021699, -0.6988578883998651, 0.7148655745598762);15;4
177;vehicle.car; (-15.9519347917371, 2.2316279996237562, 55.93532492732106) ;(2.091, 4.889, 1.874); (0.7079910427185985, 0.68847570295991, -0.12003486346682452, 0.10169327124539962);22;3
177;human.pedestrian.adult; (-14.630107457242502, 1.8738964977181414, 38.74100716665126) ;(0.565, 0.675, 1.766); (0.7123763792908564, 0.6976109405635895, 0.04178681155131875, -0.06413058720149484);21;2
177;human.pedestrian.adult; (-13.853952183142923, 1.7078378495917068, 39.18143861415103) ;(0.518, 0.672, 1.835); (0.7126131222511172, 0.6977635404018996, 0.039156145104546514, -0.06144408825813208);23;2
177;vehicle.car; (-22.710063889085987, 2.167828850082173, 47.20306541099415) ;(2.057, 5.102, 1.785); (0.7008079802764053, 0.6886219048996983, 0.11919326367690664, -0.14304199651593386);24;4
177;vehicle.car; (0.49191109852530507, 0.7796655877600658, 21.342155653809293) ;(2.021, 4.977, 1.697); (0.521072584290365, 0.4945619558554082, -0.49377690694696824, 0.4899757135688658);18;4
178;human.pedestrian.adult; (-13.341470234633407, 1.786588052624378, 37.65754889761961) ;(0.631, 0.741, 1.617); (0.7088841926908904, 0.695147648956534, 0.07219628367490483, -0.09508230185855449);20;2
178;vehicle.car; (-2.770421240626003, 0.7433472573790331, 34.07615360567939) ;(2.276, 5.223, 2.129); (0.5003635145455636, 0.47380728042301484, -0.5137598838410904, 0.5110712240826598);17;4
178;vehicle.truck; (16.2402617595924, -1.056883112858039, 56.24866186946713) ;(3.1, 7.754, 3.312); (0.023557211055751648, 0.0021631382787244413, -0.6988833078984296, 0.7148443890673071);15;4
178;vehicle.car; (-15.331327918149961, 2.222940800749811, 55.74506711530118) ;(2.091, 4.889, 1.874); (0.7079512773500051, 0.6884953267844953, -0.12006973899436552, 0.10179602974690644);22;3
178;human.pedestrian.adult; (-14.485320869263179, 1.8488182453899678, 38.320252318254695) ;(0.565, 0.675, 1.766); (0.7122981434436466, 0.6975967293751792, 0.04244243620855048, -0.06472092104158389);21;2
178;human.pedestrian.adult; (-13.711857071331114, 1.6928232490265078, 38.76597575520508) ;(0.518, 0.672, 1.835); (0.7125976857293819, 0.6977905591050431, 0.03912662584654347, -0.061334990558944646);23;2
178;vehicle.car; (-22.465210718655786, 2.156628791405672, 46.71756414154079) ;(2.057, 5.102, 1.785); (0.7003863615643424, 0.6883024988888882, 0.12117024077543143, -0.14497029802134992);24;4
178;vehicle.car; (0.47986253387857064, 0.7793513285102838, 20.948602717062432) ;(2.021, 4.977, 1.697); (0.5211106001745529, 0.4946885814549577, -0.493685896703912, 0.4898991581534449);18;4
179;human.pedestrian.adult; (-13.173751985690707, 1.7865127124065918, 37.2181717196789) ;(0.631, 0.741, 1.617); (0.7090193746432565, 0.6949779146503537, 0.07242142307615146, -0.09514390158258362);20;2
179;vehicle.car; (-2.7609583088797294, 0.7617895140840887, 33.69060416613715) ;(2.276, 5.223, 2.129); (0.5006096711319705, 0.4740025439222534, -0.5133816832799564, 0.5110291506333187);17;4
179;vehicle.truck; (16.262564996375335, -1.0307770494748547, 55.837399313402955) ;(3.1, 7.754, 3.312); (0.023604952313665606, 0.002404155353832871, -0.6987369923005106, 0.7149850640776634);15;4
179;vehicle.car; (-14.674172560918818, 2.238045393533931, 55.55386961227166) ;(2.091, 4.889, 1.874); (0.7080981328261996, 0.6883934069284572, -0.11980685151342851, 0.10177362092369774);22;3
179;human.pedestrian.adult; (-14.314666509322016, 1.8394008970687676, 37.898325325723704) ;(0.565, 0.675, 1.766); (0.7123718804335837, 0.6973945235160326, 0.043359461965931656, -0.0654762521483212);21;2
179;human.pedestrian.adult; (-13.543597518189966, 1.6938031715139412, 38.34893467607431) ;(0.518, 0.672, 1.835); (0.7127356386044963, 0.6976317000451722, 0.03935956636209442, -0.06139010580632326);23;2
179;vehicle.car; (-22.189403722548228, 2.163647290121183, 46.23562042026374) ;(2.057, 5.102, 1.785); (0.7000918781495562, 0.6877611866211424, 0.1233844177747227, -0.14707888283808013);24;4
179;vehicle.car; (0.48318781773128416, 0.7891358478392183, 20.545210829828036) ;(2.021, 4.977, 1.697); (0.5213732731572922, 0.4948866074761514, -0.4932812687634458, 0.48982726104732294);18;4
180;human.pedestrian.adult; (-13.041600750127623, 1.7858272469806078, 36.982960014325776) ;(0.631, 0.741, 1.617); (0.709115451867688, 0.6948786355943692, 0.07251815997386585, -0.09507930474608178);20;2
180;vehicle.car; (-2.7618391420387316, 0.7773281543994813, 33.504119566543686) ;(2.276, 5.223, 2.129); (0.5007136801419649, 0.47411926478120436, -0.5131531199309007, 0.5110485385823968);17;4
180;vehicle.truck; (16.26592418352566, -1.0102258496723913, 55.63469688637061) ;(3.1, 7.754, 3.312); (0.02353105159318769, 0.0025103552074708935, -0.6986479083545727, 0.7150741834798906);15;4
